pid,name
nm0711595,Jeremy Ratchford
nm0701561,John Pyper-Ferguson
nm0544628,Jefferson Mappin
nm0550685,Walter Marsh
nm0124922,Garner Butler
nm0716039,Larry Reese
nm0371421,Blair Haynes
nm0003964,Frank C. Turner
nm0438953,Sam Karas
nm0613147,Lochlyn Munro
nm0136469,Ben Cardinal
nm0371190,Philip Maurice Hayes
nm0153511,Michael Charrois
nm0203524,William Davidson
nm0572629,Paul Anthony McLean
nm0379146,James Herman
nm0561039,Michael Maurer
nm0430829,Larry Joshua
nm0650661,George Orrison
nm0329659,Greg Goossen
nm0000697,Billy Wilder
nm0000697,Billy Wilder
nm0224634,I.A.L. Diamond
nm0858329,Robert Thoeren
nm0517615,Michael Logan
nm0000054,Marilyn Monroe
nm0000348,Tony Curtis
nm0000493,Jack Lemmon
nm0706368,George Raft
nm0002285,Pat O'Brien
nm0113873,Joe E. Brown
nm0675490,Nehemiah Persoff
nm0790064,Joan Shawlee
nm0336475,Billy Gray
nm0831889,George E. Stone
nm0057969,Dave Barry
nm0563417,Mike Mazurki
nm0933489,Harry Wilson
nm0932617,Beverly Wills
nm0237634,Barbara Drew
nm0732340,Edward G. Robinson Jr.
nm0000041,Akira Kurosawa
nm0000041,Akira Kurosawa
nm0644823,Hideo Oguni
nm0406836,Masato Ide
nm0000636,William Shakespeare
nm0619938,Tatsuya Nakadai
nm0855417,Akira Terao
nm0628704,Jinpachi Nezu
nm0753480,Daisuke Ryû
nm7014801,Mieko Harada
nm0594523,Yoshiko Miyazaki
nm0407030,Hisashi Igawa
nm0676201,Pîtâ
nm0950784,Masayuki Yui
nm0441366,Kazuo Katô
nm0559472,Norio Matsui
nm0411763,Toshiya Ito
nm0462637,Kenji Kodama
nm0913872,Takashi Watanabe
nm1334850,Mansai Nomura
nm0441399,Takeshi Katô
nm0853392,Jun Tazaki
nm0879957,Hitoshi Ueki
nm0958828,Takao Zushi
nm0958831,Yoshitaka Zushi
nm6210569,Tetsuo Yamashita
nm0837560,Akihiko Sugizaki
nm0765804,Masaaki Sasaki
nm0945367,Yoshimitsu Yamaguchi
nm0023719,Masuo Amada
nm0757320,Masaru Sakurai
nm0454109,Sakae Kimura
nm0645629,Ryûjirô Oki
nm0442760,Hanbei Kawai
nm0619180,Ryo Nagasawa
nm0594503,Hayao Miyazaki
nm0594503,Hayao Miyazaki
nm1168510,Diana Wynne Jones
nm0047962,Chieko Baishô
nm0454120,Takuya Kimura
nm0594271,Akihiro Miwa
nm0309107,Tatsuya Gashûin
nm1126340,Ryûnosuke Kamiki
nm0410659,Mitsunori Isaki
nm1126978,Yô Ôizumi
nm0960033,Akio Ôtsuka
nm0361717,Daijirô Harada
nm0441353,Haruko Katô
nm0001739,Jean Simmons
nm0000288,Christian Bale
nm0000002,Lauren Bacall
nm0001100,Blythe Danner
nm0607865,Emily Mortimer
nm1242688,Josh Hutcherson
nm0000345,Billy Crystal
nm0540441,Jena Malone
nm0293342,Crispin Freeman
nm0798944,Mark Silverman
nm0015924,Mari Devon
nm1137414,Liliana Mumy
nm0016141,Carlos Alazraqui
nm0018646,Newell Alexander
nm0018715,Rosemary Alexander
nm1591185,Julia Barnett
nm0086840,Susanne Blakeslee
nm0139999,Leslie Carrara-Rudolph
nm0141831,Mitch Carter
nm0184748,David Cowgill
nm0233547,Holly Dorff
nm0237881,Moosie Drier
nm0252055,Ike Eisenmann
nm0295115,Will Friedle
nm0033977,Bridget Hoffman
nm0395777,Richard Steven Horvitz
nm0403564,Sherry Hursey
nm0506439,Hope Levy
nm0532309,Christina MacGregor
nm0566906,Joel McCrary
nm0592437,Edie Mirman
nm0719115,Peter Renaday
nm1780029,Kristen Rutherford
nm0820298,Warren Sroka
nm0836328,John Sturges
nm0108595,Paul Brickhill
nm0165412,James Clavell
nm0122446,W.R. Burnett
nm0000537,Steve McQueen
nm0001258,James Garner
nm0000277,Richard Attenborough
nm0232019,James Donald
nm0000314,Charles Bronson
nm0000587,Donald Pleasence
nm0000336,James Coburn
nm0582019,Hannes Messemer
nm0564724,David McCallum
nm0413561,Gordon Jackson
nm0508105,John Leyton
nm0502007,Angus Lennie
nm0830740,Nigel Stock
nm0333746,Robert Graf
nm0852676,Jud Taylor
nm0718422,Hans Reiser
nm0726043,Harry Riebauer
nm0257920,William Russell
nm0293910,Robert Freitag
nm0067176,Ulrich Beiger
nm0586393,George Mikell
nm0598807,Lawrence Montaigne
nm0221476,Robert Desmond
nm0457929,Til Kiwe
nm0919010,Heinz Weiss
nm0011403,Tom Adams
nm0016793,Karl-Otto Alberty
nm0000581,Joseph L. Mankiewicz
nm0000581,Joseph L. Mankiewicz
nm0650581,Mary Orr
nm0000012,Bette Davis
nm0000879,Anne Baxter
nm0001695,George Sanders
nm0002141,Celeste Holm
nm0581282,Gary Merrill
nm0549280,Hugh Marlowe
nm0711855,Gregory Ratoff
nm0060845,Barbara Bates
nm0000054,Marilyn Monroe
nm0728812,Thelma Ritter
nm0358899,Walter Hampden
nm0835836,Randy Stuart
nm0384154,Craig Hill
nm0364988,Leland Harris
nm0924487,Barbara White
nm0279469,Eddie Fisher
nm0700422,William Pullen
nm0835140,Claude Stroud
nm0096130,Eugene Borden
nm0610275,Helen Mowery
nm0314065,Steven Geray
nm0000165,Ron Howard
nm0326040,Akiva Goldsman
nm0621586,Sylvia Nasar
nm0000128,Russell Crowe
nm0000438,Ed Harris
nm0000124,Jennifer Connelly
nm0001626,Christopher Plummer
nm0079273,Paul Bettany
nm0004965,Adam Goldberg
nm0524197,Josh Lucas
nm0710829,Anthony Rapp
nm0337020,Jason Gray-Stanford
nm0002139,Judd Hirsch
nm0671721,Austin Pendleton
nm1055187,Vivien Cardone
nm1526718,Jillie Simon
nm0825692,Victor Steinbach
nm1092540,Tanya Clarke
nm1091671,Thomas F. Walsh
nm0233377,Jesse Doran
nm0144087,Kent Cassella
nm1089166,Patrick Blindauer
nm3425161,John Blaylock
nm0858186,Roy Thinnes
nm1092010,Anthony Easton
nm0397194,Cheryl Howard
nm0397555,Rance Howard
nm0420747,Jane Jenkins
nm1092407,Darius Stone
nm0656929,Josh Pais
nm0866313,Alex Toma
nm0136520,Valentina Cardinalli
nm0099267,Teagle F. Bougere
nm1091857,David B. Allen
nm1092022,Michael Esper
nm0122037,Eva Burkley
nm1102975,Amy Walz
nm1100657,Tracey Toomey
nm0917265,Jennifer Weedon
nm1094204,Yvonne Thomas
nm1099400,Holly Pitrago
nm0742536,Isadore Rosenfeld
nm0021119,Tommy Allen
nm1101413,Dave Bayer
nm1098239,Brian Keith Lewis
nm1098612,Tom McNutt
nm1005504,Will Dunham
nm1092335,Glenn Roberts
nm0432796,Ed Jupp Jr.
nm1102285,Christopher Stockton
nm1101623,Gregory Dress
nm1099121,Carla Occhiogrosso
nm1102197,Matt Samson
nm1099062,Lyena Nomura
nm1096590,Kathleen Fellegara
nm0459979,Betsy Klompus
nm0767445,Stelio Savante
nm0564660,Logan McCall
nm1093832,Bob Broder
nm0000217,Martin Scorsese
nm0683380,Nicholas Pileggi
nm0683380,Nicholas Pileggi
nm0000217,Martin Scorsese
nm0000134,Robert De Niro
nm0000232,Sharon Stone
nm0000582,Joe Pesci
nm0000249,James Woods
nm0725543,Don Rickles
nm0454418,Alan King
nm0001629,Kevin Pollak
nm0428618,L.Q. Jones
nm0810686,Dick Smothers
nm0898634,Frank Vincent
nm0089185,John Bloom
nm0129127,Pasquale Cajano
nm0698697,Melissa Prophet
nm0021411,Bill Allison
nm0068633,Vinny Vella
nm0839642,Philip Suriano
nm0903092,Erika von Tagen
nm0000811,Frankie Avalon
nm0006752,Steve Allen
nm0005217,Jayne Meadows
nm0883890,Jerry Vale
nm0726527,Joseph Rigano
nm0778734,Catherine Scorsese
nm0329189,Oscar Goodman
nm0749298,Gene Ruffini
nm0340882,Dominick Grieco
nm0023845,Richard Amalfitano
nm0833121,Richard F. Strafella
nm0596503,Casper Molee
nm3104493,David Leavitt
nm0176379,Peter Conti
nm0778735,Cathy Scorsese
nm0897027,Steve Vignari
nm0185623,Rick Crachy
nm0618943,Larry E. Nadler
nm0379200,Paul Herman
nm0678015,Salvatore Petrillo
nm0220097,Joey DePinto
nm0445654,Heidi Keller
nm0792229,Millicent Sheridan
nm0559458,Nobu Matsuhisa
nm0619099,Toru Nagai
nm0402749,Charlene Hunter
nm0029666,Dom Angelo
nm0596852,Joe Molinaro
nm0685279,Ali Pirouzkar
nm0021439,Frankie J. Allison
nm0026886,Jeff Scott Anderson
nm0007990,Jennifer M. Abbott
nm0913565,Frank Washko Jr.
nm0044509,Christian A. Azzinaro
nm0856592,Robert C. Tetzlaff
nm0751001,Anthony Russell
nm0933140,Carol Wilson
nm0480174,Joe Lacoco
nm0541338,John Manca
nm0531539,Ronald Maccone
nm0826979,Buck Stephens
nm0717518,Joseph P. Reidy
nm0478534,Joe La Due
nm0808236,Fred Smith
nm0195303,Sonny D'Angelo
nm0026779,Greg Anderson
nm0632604,Stuart Nisbet
nm0222719,Tommy DeVito
nm0012376,Frank Adonis
nm0095114,Joseph Bono
nm0898609,Craig Vincent
nm0176224,Daniel P. Conte
nm0234592,Paul Dottore
nm0809715,Richard T. Smith
nm0741329,David Rose
nm0469211,Jonathan Kraft
nm0695509,Michael McKensie Pratt
nm0416811,Patti James
nm0319316,Ruth Gillis
nm0136749,Carol Cardwell
nm0143848,Dean Casper
nm0107365,Nan Brennan
nm0023844,Karyn Amalfitano
nm0139626,C.C. Carr
nm0890190,David Varriale
nm0396648,Darla House
nm0472025,Carol Krolick
nm0716598,Frank Regich
nm0777243,Herb Schwartz
nm0566506,Bret McCormick
nm0143344,Clem Caserta
nm0590039,Jed Mills
nm0219795,Janet Denti
nm0590762,Cameron Milzer
nm0890443,Leain Vashon
nm0930909,Jim Morgan Williams
nm0494040,Brian Le Baron
nm0947686,Mortiki Yerushalmi
nm0451906,Mufid M. Khoury
nm0009388,Khosrow Abrishami
nm0726223,Richard Riehle
nm0537731,Mike Maines
nm0386960,Bobby Hitt
nm0719458,Shellee Renee
nm0633041,Alfred Nittoli
nm0161893,Carl Ciarfalio
nm0649683,Jack Orend
nm0674642,Linda Perri
nm0494206,Ffolliott Le Coque
nm0860228,J. Charles Thompson
nm0664621,Michael Paskevich
nm0915742,Mike Weatherford
nm0709584,Eric Randall
nm0144412,Gwen Castaldi
nm0714753,Brian Reddy
nm0175720,Roy Conrad
nm0103350,Mike Bradley
nm0184009,Dave Courvoisier
nm0173534,George Comando
nm0418894,Andy Jarrell
nm3046123,Robert B. Sidell
nm0452601,Tyde Kierney
nm0637202,Paige Novodor
nm0363714,Claudia Haro
nm0783772,Sasha Semenoff
nm0235513,Gil Dova
nm0021320,George W. Allf
nm0306892,Madeline Parquette
nm0563627,Nick Mazzola
nm0360879,Jed L. Hansen
nm0078099,Gino Bertin
nm0464372,Mitch Kolpan
nm0534425,Csaba Maczala
nm0837445,Peter Sugden
nm0346255,Rudy Guerrero
nm0840386,Randy Sutton
nm0179231,Jeff Corbin
nm0809985,Sly Smith
nm0025685,Joe Anastasi
nm0143849,F. Marcus Casper
nm0044510,Jeffery Azzinaro
nm0906074,Richard Wagner
nm0162623,Carrie Cipollini
nm0828573,Loren Stevens
nm0707079,Gary C. Rainey
nm0033572,David Arcerio
nm0355094,Haven Earle Haley
nm0934096,Sam Wilson
nm0867203,Michael Toney
nm0868219,Guillermo del Toro
nm0868219,Guillermo del Toro
nm1419440,Ivana Baquero
nm0530365,Sergi López
nm0893941,Maribel Verdú
nm0427964,Doug Jones
nm0317725,Ariadna Gil
nm0029962,Álex Angulo
nm1254805,Manolo Solo
nm0879895,César Vea
nm0142875,Roger Casamajor
nm1293644,Ivan Massagué
nm0881891,Gonzalo Uriarte
nm0529463,Eusebio Lázaro
nm0896322,Francisco Vidal
nm1232001,Juanjo Cucalón
nm0591941,Lina Mira
nm0957983,Mario Zorrilla
nm1026062,Sebastián Haro
nm1085333,Mila Espiga
nm0670142,Pepa Pedroche
nm2430942,Lalá Gatóo
nm0844587,Ana Sáez
nm1476722,Chani Martín
nm1998273,Milo Taboada
nm0016864,Fernando Albizu
nm0555832,Pedro G. Marzo
nm0868925,José Luis Torrijo
nm0305512,Íñigo Garcés
nm0862858,Fernando Tielve
nm0527002,Federico Luppi
nm1991194,Chicho Campillo
nm2025107,Pablo Adán
nm0002728,Juan José Campanella
nm3160078,Eduardo Sacheri
nm0002728,Juan José Campanella
nm3160078,Eduardo Sacheri
nm0897845,Soledad Villamil
nm0201857,Ricardo Darín
nm3587952,Carla Quevedo
nm0706567,Pablo Rago
nm1024390,Javier Godino
nm3588006,Bárbara Palladino
nm3587916,Rudy Romano
nm3596017,Alejandro Abelenda
nm0016039,Mario Alarcón
nm0289856,Guillermo Francella
nm3587933,Sebastián Blanco
nm1747313,Mariano Argento
nm0320227,José Luis Gioia
nm3596027,Juan José Ortíz
nm3587918,Kiko Cerone
nm0661097,Fernando Pardo
nm1142911,Maximiliano Trento
nm3797369,Sergio López Santana
nm3595257,Elvio Duvini
nm0224115,David Di Napoli
nm2207160,Pedro Kochdilian
nm3796129,Oscar Sánchez
nm3790568,Gabriela Daniell
nm3797100,Alicia Haydée Pennachi
nm1254839,Darío Valenzuela
nm2952616,Carlos Mele
nm3790949,Iván Sosa
nm2118744,Judith Buchalter
nm3790598,Héctor La Porta
nm1314010,Liliana Cuomo
nm2048717,Alejandro Pérez
nm0594503,Hayao Miyazaki
nm0594503,Hayao Miyazaki
nm0383022,Noriko Hidaka
nm0757076,Chika Sakamoto
nm0411790,Shigesato Itoi
nm0793585,Sumi Shimamoto
nm0457498,Tanie Kitabayashi
nm0847054,Hitoshi Takagi
nm0555483,Yûko Maruyama
nm0913558,Machiko Washio
nm0840657,Reiko Suzuki
nm0386405,Masashi Hirose
nm0023823,Toshiyuki Amagasa
nm0157133,Shigeru Chiba
nm0851311,Naoki Tatsuta
nm0850183,Tarako
nm0632769,Tomohiro Nishimura
nm3588709,Mitsuko Ishida
nm0477765,Chie Kôjiro
nm8108902,Daiki Nakamura
nm0594730,Yûko Mizutani
nm0386235,Akiko Hiramatsu
nm0649026,Ikue Ôtani
nm0266824,Dakota Fanning
nm1102577,Elle Fanning
nm0004857,Tim Daly
nm0140946,Pat Carroll
nm0758964,Lea Salonga
nm0919798,Frank Welker
nm0124703,Paul Butcher
nm0012208,Matt Adler
nm0018646,Newell Alexander
nm0585651,David Midthunder
nm0458133,Kristin Klabunde
nm0002262,J.P. Manoux
nm0754513,Evan Sabara
nm0815718,Kath Soucie
nm0751757,Yvonne Russo
nm0853122,Russi Taylor
nm1567267,Toochis Morin
nm0719115,Peter Renaday
nm0167139,Robert Clotworthy
nm0635846,Kimberly Guerrero
nm0033977,Bridget Hoffman
nm0565647,Zahn McClarnon
nm0676870,Rye
nm0650525,Ashley Rose
nm0585126,Lisa Michelson
nm0153719,Cheryl Chase
nm0810987,Gregory Snegoff
nm0363418,Kenneth Hartman
nm0448962,Alexandra Kenworthy
nm0179702,Natalie Core
nm0469674,Steve Kramer
nm0168594,Lara Cody
nm0504057,Melanie MacQueen
nm0000217,Martin Scorsese
nm1010540,Terence Winter
nm0067789,Jordan Belfort
nm0000138,Leonardo DiCaprio
nm1706767,Jonah Hill
nm3053338,Margot Robbie
nm0000190,Matthew McConaughey
nm0151419,Kyle Chandler
nm0001661,Rob Reiner
nm1256532,Jon Bernthal
nm0269463,Jon Favreau
nm0241121,Jean Dujardin
nm0525921,Joanna Lumley
nm2129662,Cristin Milioti
nm0002056,Christine Ebersole
nm0924154,Shea Whigham
nm1128592,Katarina Cas
nm0126260,P.J. Byrne
nm0158846,Kenneth Choi
nm2460943,Brian Sacca
nm3585980,Henry Zebrowski
nm0839486,Ethan Suplee
nm2590739,Barry Rothbart
nm0388933,Jake Hoffman
nm4394776,MacKenzie Meehan
nm0226195,Bo Dietl
nm1702907,Jon Spinogatti
nm2251731,Aya Cash
nm0542492,Rizwan Manji
nm1368866,Stephanie Kurtzuba
nm0533323,J.C. MacKenzie
nm1534700,Ashlie Atkinson
nm3042755,Thomas Middleditch
nm0475218,Stephen Kunken
nm0001346,Edward Herrmann
nm0067789,Jordan Belfort
nm0341372,Ted Griffin
nm0495877,Fran Lebowitz
nm0167024,Robert Clohessy
nm5385549,Natasha Newman-Thomas
nm0625727,Sandra Nelson
nm1949214,Johnnie Mae
nm4246303,Christina Jeffs
nm2364258,Sabina Maschi
nm4362482,Zana Markelson
nm0925578,Welker White
nm2974069,Danny Flaherty
nm3888929,Carla Corvo
nm3003186,Dustin Kerns
nm4964942,Ashley Blankenship
nm2788974,Madison McKinley
nm5284136,Dierdre Reimold
nm4997999,Kerry Malloy
nm4756834,Frank van Putten
nm1594381,Aaron Lazar
nm0746156,Steve Routman
nm0937059,Steve Witting
nm2618495,Charley Morgan
nm0622294,Michael Nathanson
nm5403398,Natalie Bensel
nm2864385,Tess Gillis
nm5500883,Jaclyn Keys
nm6171391,Krista Ashworth
nm1096590,Kathleen Fellegara
nm0551965,John Bernard Martin
nm3917300,Jamel Daniels
nm2141715,Dan Bittner
nm2431797,John Behlmann
nm1782235,Ward Horton
nm3158875,Bret Shuford
nm3638593,Paul Monte Jr.
nm3594743,Ellen Sexton
nm4414559,Brian Tweedy
nm2608412,J. T. O'Connor
nm2484764,Steven Boyer
nm1595523,Danny A. Abeckaser
nm3205673,Tracy Friedman
nm1013218,Matthew Rauch
nm2890377,Michael Izquierdo
nm1334507,Donnie Keshawarz
nm1705158,Johnathan Tchaikovsky
nm3501251,Aaron Glaser
nm4877376,Ben Rameaka
nm5385231,Ben Loving
nm4811041,Brian Charles Johnson
nm0863376,Sebastian Tillinger
nm2861180,Chris Riggi
nm2769153,Dan Hunter
nm1532763,Meghan Rafferty
nm0741045,José Ramón Rosario
nm2262808,Davram Stiefler
nm0197352,Dan Daily
nm0885702,Ben Van Bergen
nm0651953,Matte Osian
nm1470498,Michael Devine
nm1445418,Jason Furlani
nm2592482,Scott Nicholson
nm2205243,Jeremy Bobb
nm1467879,Dean Auer
nm2729561,Tom Greer
nm1392716,Sharon Jones
nm6171392,Starr Duncan-Lowe
nm1773550,Saundra Williams
nm2393120,Emily Tremaine
nm2796785,Zineb Oukach
nm7383506,Loretta O. Booz
nm5418959,Shea Coleman
nm5338034,Giselle Eisenberg
nm2655834,Deema Aitken
nm1488410,Ashley Springer
nm5370181,Justin Anthony Long
nm4432729,Gregory Perri
nm5317813,Viki Boyle
nm0129651,Chris Caldovino
nm4863188,Marcos A. Gonzalez
nm5670245,Chris Matesevac
nm5543149,Justin Yllanes
nm3109349,Rémy Bennett
nm0193160,Catherine Curtin
nm1621012,Paul Urcioli
nm6171394,Jamie O'Connell
nm1117166,Michael O'Hara
nm6171395,Lawrence Lau
nm0294153,Michael Bryan French
nm3974955,Adria Baratta
nm0307898,Armen Garo
nm0665101,Garry Pastore
nm0888456,Louis Vanaria
nm5272743,Lawrence Smith
nm4002288,Hardy Winburn
nm5776667,Allyson Carr
nm0950186,Peter Youngblood Hills
nm1719505,Daniel Hepner
nm2072498,Brendan Griffin
nm2169977,Derek Milman
nm0894141,Victor Verhaeghe
nm1658386,Jared Houseman
nm0000217,Martin Scorsese
nm0483766,Jake LaMotta
nm0141734,Joseph Carter
nm0678014,Peter Savage
nm0001707,Paul Schrader
nm0552731,Mardik Martin
nm0000134,Robert De Niro
nm0001550,Cathy Moriarty
nm0000582,Joe Pesci
nm0898634,Frank Vincent
nm0170225,Nicholas Colasanto
nm0757854,Theresa Saldana
nm0002869,Mario Gallo
nm0012376,Frank Adonis
nm0095114,Joseph Bono
nm0867666,Frank Topham
nm0281349,Lori Anne Flax
nm0778737,Charles Scorsese
nm0242988,Don Dunphy
nm0360545,Bill Hanrahan
nm1631599,Rita Bennett
nm0160696,James V. Christy
nm0020300,Bernie Allen
nm0026718,Floyd Anderson
nm0494061,Gene LeBell
nm0883478,Harold Valan
nm0536312,Victor Magnotta
nm0055652,Johnny Barnes
nm0859045,John Thomas
nm0204972,Kenny Davis
nm0138368,Paul Carmello
nm0502021,Jimmy Lennon Sr.
nm0727648,Bobby Rings
nm0537094,Kevin Mahon
nm0219286,Marty Denkin
nm0240474,Shay Duffin
nm0611245,Eddie Mustafa Muhammad
nm0926539,Dick Whittington
nm0521569,Jack Lotz
nm0107740,Kevin Breslin
nm0706383,Louis Raftis
nm0787594,Frank Shain
nm0908577,Coley Wallace
nm0383386,Fritzie Higgins
nm0490262,George Latka
nm0219453,Fred Dennis
nm0521024,Robert B. Loring
nm0877663,Johnny Turner
nm0210884,Vern De Paul
nm0368469,Chuck Hassett
nm1250365,Ken Richards
nm0265376,Peter Fain
nm0889703,Billy Varga
nm0663655,Harvey Parry
nm0403903,Ted Husing
nm0045937,Michael Badalucco
nm0516416,Thomas Beansy Lobasso
nm0286679,Paul Forrest
nm0677830,Peter Petrella
nm0866435,Sal Serafino Tomassetti
nm0808318,Geraldine Smith
nm0552731,Mardik Martin
nm0491360,Maryjane Lauria
nm0037983,Linda Artuso
nm0678014,Peter Savage
nm0176224,Daniel P. Conte
nm0538923,Joe Malanga
nm0876944,Sabine Turco Jr.
nm0650025,Steve Orlando
nm0305713,Silvio García Jr.
nm0033571,John Arceri
nm0602524,Joseph A. Morale
nm0227443,James Dimodica
nm0881953,Robert Uricola
nm0649972,Andrea Orlando
nm0538896,Allan Malamud
nm0086219,D.J. Blair
nm0416686,Laura James
nm0573478,Richard McMurray
nm0016366,Mary Albee
nm0441772,Lisa Katz
nm0600993,Candy Moore
nm0075281,Richard A. Berk
nm0766977,Theodore Saunders
nm0949928,Noah Young
nm0873135,Nick Trisko
nm0862522,Lou Tiano
nm0172638,Bob Evan Collins
nm0076976,Wally K. Berns
nm0430535,Allen Joseph
nm0007443,Bob Aaron
nm0550899,Glenn Leigh Marshall
nm0000217,Martin Scorsese
nm0005363,Guy Ritchie
nm0005363,Guy Ritchie
nm0002076,Jason Flemyng
nm0002077,Dexter Fletcher
nm0602941,Nick Moran
nm0005458,Jason Statham
nm0533599,Steven Mackintosh
nm0746583,Nicholas Rowe
nm0546017,Nick Marcq
nm0285305,Charles Forbes
nm0005068,Vinnie Jones
nm0572597,Lenny McLean
nm0574014,Peter McNicholl
nm0605365,P.H. Moriarty
nm0363857,Frank Harper
nm0842199,Steve Sweeney
nm0495363,Huggy Leaver
nm0289234,Ronnie Fox
nm0573091,Tony McMahon
nm0007154,Stephen Marcus
nm0085997,Vas Blackwood
nm0001776,Sting
nm0008940,Jake Abraham
nm0117339,Rob Brydon
nm0130465,Stephen Callender-Ferrier
nm0172694,Steve Collins
nm0202875,Elwin 'Chopper' David
nm0206617,Vera Day
nm0282398,Jimmy Flint
nm0285495,Alan Ford
nm0325566,Sid Golder
nm0355281,Alex Hall
nm0396316,John Houchin
nm0397245,Derek Howard
nm0424253,Danny John-Jules
nm0433066,Bal Jusar
nm0362165,Tim Maurice-Jones
nm0570302,Victor McGuire
nm0600754,Mark Mooney
nm0711850,Suzy Ratner
nm0717230,David Reid
nm0828431,Graham Stevens
nm3107174,James Tarbuck
nm0862907,Andrew Tiernan
nm0889355,Richard Vanstone
nm0891216,Matthew Vaughn
nm0001379,John Huston
nm0001379,John Huston
nm0871252,B. Traven
nm0000007,Humphrey Bogart
nm0404158,Walter Huston
nm0392529,Tim Holt
nm0071636,Bruce Bennett
nm0533692,Barton MacLane
nm0066166,Alfonso Bedoya
nm0815495,Arturo Soto Rangel
nm0232375,Manuel Dondé
nm0869064,José Torvay
nm0526058,Margarito Luna
nm0006452,Stanley Kramer
nm0542631,Abby Mann
nm0542631,Abby Mann
nm0001050,Montgomery Clift
nm0000075,Spencer Tracy
nm0000044,Burt Lancaster
nm0001847,Richard Widmark
nm0000017,Marlene Dietrich
nm0001703,Maximilian Schell
nm0000023,Judy Garland
nm0001050,Montgomery Clift
nm0000638,William Shatner
nm0459252,Werner Klemperer
nm0533247,Kenneth MacKenna
nm0583395,Torben Meyer
nm0076282,Joseph Bernard
nm0062667,Alan Baxter
nm0083081,Edward Binns
nm0160417,Virginia Christine
nm0907170,Otto Waldis
nm0842425,Karl Swenson
nm0104964,Martin Brandt
nm0853576,Ray Teal
nm0920987,John Wengraf
nm0942220,Ben Wright
nm0128995,Howard Caine
nm0264578,Olga Fabian
nm0124003,Paul Busch
nm0441230,Bernard Kates
nm0000759,Paul Thomas Anderson
nm0000759,Paul Thomas Anderson
nm0801737,Upton Sinclair
nm0000358,Daniel Day-Lewis
nm2872491,Martin Stringer
nm2872058,Matthew Braden Stringer
nm2871845,Jacob Stringer
nm2872133,Joseph Mussey
