mid,pid,jid,credit,role
tt0113824,nm0332390,3,,Shiro Nishi (voice)
tt0113824,nm0005489,3,,Shiho Tsukishima (voice)
tt0113824,nm0816844,3,,Sugimura (voice)
tt0113824,nm0000144,3,,The Baron (voice)
tt0113824,nm0095561,3,,Kinuyo (voice)
tt0113824,nm0118568,3,,High School Student (voice)
tt0113824,nm1495350,3,,High School Student (voice)
tt0113824,nm0150326,3,,High School Student (voice)
tt0113824,nm0682300,3,,High School Student (voice)
tt0056687,nm0000736,1,,
tt0056687,nm0268230,2,from the novel by,
tt0056687,nm0375355,2,screenplay,
tt0056687,nm0000012,3,,Baby Jane Hudson
tt0056687,nm0001076,3,,Blanche Hudson
tt0056687,nm0120658,3,,Edwin Flagg
tt0056687,nm0011741,3,,Marty Mc Donald
tt0056687,nm0021610,3,,"Baby Jane Hudson, in 1917"
tt0056687,nm0059091,3,,Cora Hudson (as Ann Barton)
tt0056687,nm0071913,3,,Dehlia Flagg
tt0056687,nm0293099,3,,Ben Golden
tt0056687,nm0496819,3,,Mrs. Bates
tt0056687,nm0635564,3,,Elvira Stitt
tt0056687,nm0932565,3,,Ray Hudson
tt0056687,nm0017703,3,,Lunch Counter Assistant at Beach
tt0056687,nm0176773,3,,Police Officer
tt0056687,nm0178253,3,,Bank Teller
tt0056687,nm0180452,3,,Dr. Shelby
tt0056687,nm0289147,3,,TV Commercial Man
tt0056687,nm0318935,3,,"Blanche Hudson, in 1917"
tt0056687,nm0581261,3,,Liza Bates (as B.D. Merrill)
tt0056687,nm0743364,3,,Police Officer
tt0056687,nm0709478,3,,Police Officer
tt0056687,nm0790122,3,,Police Officer
tt0056687,nm0791905,3,,Police Officer
tt0056687,nm0899371,3,,Police Officer
tt0056687,nm0914519,3,,Clerk in Newspaper Classified Ad Department
tt0056687,nm0123561,3,,Singing Voice (voice)
tt0450188,nm0196860,1,,
tt0450188,nm2517835,2,written by,
tt0450188,nm0196860,2,written by,
tt0450188,nm0182839,3,,Edith Piaf
tt0450188,nm0856500,3,,Mômone
tt0450188,nm0339621,3,,Louis Barrier
tt0450188,nm0782561,3,,Titine
tt0450188,nm0746162,3,,Louis Gassion
tt0450188,nm0000367,3,,Louis Leplée
tt0450188,nm0183660,3,,Anetta
tt0450188,nm1285144,3,,Marcel Cerdan
tt0450188,nm0021691,3,,Louise
tt0450188,nm0053903,3,,Raymond Asso
tt0450188,nm0797631,3,,Marlene Dietrich
tt0450188,nm1871357,3,,Edith - 5 years old
tt0450188,nm2519287,3,,Edith - 10 years old
tt0450188,nm0173868,3,,Danielle Bonel (as Elisabeth Commelin)
tt0450188,nm2518260,3,,Marc Bonel
tt0450188,nm2515017,3,,Ginou
tt0450188,nm0214892,3,,Marguerite Monnot
tt0450188,nm0603443,3,,Jeanne
tt0450188,nm0610989,3,,Bruno Coquatrix
tt0450188,nm0672422,3,,Jacques Canetti
tt0450188,nm2514475,3,,Charles Dumont
tt0450188,nm2517999,3,,Michel Emer
tt0450188,nm2522086,3,,Robert Juel
tt0450188,nm0911206,3,,Leplée's assistant
tt0450188,nm0234243,3,,Mireille
tt0450188,nm0111460,3,,Josette
tt0450188,nm0539787,3,,Philipo
tt0450188,nm2491688,3,,Yvonne
tt0450188,nm0647485,3,,Jacques Pills
tt0450188,nm2227000,3,,Doug Davis
tt0450188,nm0771701,3,,Claude
tt0450188,nm0079312,3,,Albert
tt0450188,nm0501258,3,,Simone Margantin
tt0450188,nm0617603,3,,Mamy
tt0450188,nm2587478,3,,Brothel girl 1
tt0450188,nm1999537,3,,Brothel girl 2 (as Laura Stainkrycher)
tt0450188,nm1579708,3,,Brothel girl 3
tt0450188,nm1817316,3,,Brothel girl 4
tt0450188,nm0476737,3,,Brothel customer
tt0450188,nm0666664,3,,Lucien Roupp
tt0450188,nm0698056,3,,Jameson
tt0450188,nm0035628,3,,Clifford Fisher
tt0450188,nm1846070,3,,O'Dett audience member
tt0450188,nm0806848,3,,O'Dett audience member (as Frédérique Smetana)
tt0450188,nm1407045,3,,O'Dett audience member
tt0450188,nm2026039,3,,P'tit Louis
tt0450188,nm0277041,3,,Fire eater (as Jan Filipensky)
tt0450188,nm2373615,3,,Circus dancer (as Laura Menini)
tt0450188,nm2590403,3,,Clown
tt0450188,nm0393397,3,,M. Loyal
tt0450188,nm2274095,3,,American woman
tt0450188,nm1164195,3,,Tony Zale
tt0450188,nm0276567,3,,Boxing trainer
tt0450188,nm2590161,3,,Boxing ring corner-man
tt0450188,nm2142924,3,,Charles Aznavour
tt0450188,nm0190211,3,,Inspecteur Guillaume
tt0450188,nm0851683,3,,Interviewer
tt0450188,nm0090940,3,,Suzanne
tt0450188,nm0239459,3,,Seamstress
tt0450188,nm2584212,3,,Jean Mermoz
tt0450188,nm0291713,3,,Etienne
tt0450188,nm0152211,3,,Mitty Goldin
tt0450188,nm2590949,3,,Marcelle
tt0450188,nm2589208,3,,Man in Lannes
tt0450188,nm0710642,3,,Waiter
tt0450188,nm1812523,3,,Pin-up
tt0450188,nm1738299,3,,Journalist
tt0450188,nm3389757,3,,Drunk woman
tt0450188,nm0905032,3,,New year's eve man
tt0450188,nm2567092,3,,Bar customer
tt0450188,nm2587700,3,,Bar customer
tt0450188,nm1113321,3,,Aïcha
tt0450188,nm0147528,3,,Palm reader
tt0450188,nm0800320,3,,Journalist by the church
tt0450188,nm0609533,3,,Boy
tt0450188,nm0316441,3,,Ostende doctor (as Thierry Guibault)
tt0450188,nm0353796,3,,American doctor
tt0450188,nm2558390,3,,Neighbor
tt0450188,nm0419522,3,,Street spectator
tt0450188,nm1616970,3,,Journalist in Orly
tt0450188,nm2588217,3,,A soldier
tt0450188,nm0346694,3,,A woman in the street
tt0450188,nm0245013,3,,Policeman
tt0450188,nm2587792,3,,Girl at the bar counter
tt0450188,nm1117521,3,,American journalist
tt0450188,nm2585108,3,,Barman
tt0450188,nm0660269,3,,Diner waiter (as Fedele Papalia)
tt0450188,nm0378930,3,,Woman Etoile Cafe
tt0450188,nm2584894,3,,Brasserie owner
tt0450188,nm0136171,3,,Transvestite
tt0450188,nm1159076,3,,Brasserie waitress
tt0450188,nm0468048,3,,Civilian policeman
tt0450188,nm0644023,3,,Dr. Bernay
tt0450188,nm1436740,3,,Docteur in Dreux
tt0450188,nm2292062,3,,Show manager in Dreux
tt0450188,nm0006116,3,,Orchestra conductor
tt0450188,nm2588532,3,,Orchestra conductor
tt0450188,nm2584272,3,,Child
tt0450188,nm2584239,3,,Child
tt0450188,nm2425604,3,,Edith Piaf (singing voice)
tt1360860,nm1410815,1,,
tt1360860,nm1410815,2,screenplay,
tt1360860,nm1011363,2,story,
tt1360860,nm1410815,2,story,
tt1360860,nm0267042,3,,Sepideh
tt1360860,nm1486911,3,,Ahmad
tt1360860,nm1267552,3,,Elly
tt1360860,nm0953423,3,,Shohreh
tt1360860,nm2155679,3,,Amir
tt1360860,nm1818216,3,,Peyman (as Peyman Moaadi)
tt1360860,nm1655556,3,,Naazi
tt1360860,nm3308934,3,,Manoochehr
tt1360860,nm2079292,3,,Alireza (as Saber Abbar)
tt6316138,nm8631915,1,,
tt6316138,nm2320774,2,written by,
tt6316138,nm1002038,3,,Süleyman Dilbirligi (old)
tt6316138,nm1385304,3,,Süleyman Dilbirligi (young)
tt6316138,nm2349707,3,,Ayla (adult)
tt6316138,nm8932809,3,,Ayla (child)
tt6316138,nm1778124,3,,Ali
tt6316138,nm2337862,3,,Nuran
tt6316138,nm1732318,3,,Lieutenant Mesut
tt6316138,nm0083777,3,,Major Fuat
tt6316138,nm2168792,3,,Captain Cage
tt6316138,nm8932810,3,,South Korean General
tt6316138,nm0149142,3,,Nimet (old)
tt6316138,nm2641020,3,,Lieutenant Lee
tt6316138,nm1758903,3,,Colonel Celal
tt6316138,nm0259472,3,,Huseyin Dilbirligi
tt6316138,nm2181405,3,,Sadik
tt6316138,nm7487576,3,,Nimet (young)
tt6316138,nm2638879,3,,Journalist Ozge
tt6316138,nm1091847,3,,Ummu Gulsum Dilbirligi
tt6316138,nm1759426,3,,Iskenderun General
tt6316138,nm4808450,3,,Celal
tt6316138,nm8932812,3,,Marilyn Monroe
tt6316138,nm1760673,3,,Iclal
tt6316138,nm3894793,3,,Pepe Muharrem
tt6316138,nm3828934,3,,Sebahat Dilbirligi
tt6316138,nm8932813,3,,Ilhan
tt6316138,nm1492640,3,,Halit (as Koray Ergun)
tt6316138,nm6751100,3,,Pusan Army Officer
tt6316138,nm1855469,3,,Nevsal
tt6316138,nm8932814,3,,Ji-Min
tt6316138,nm1195208,3,,Nuran's Uncle
tt6316138,nm8932815,3,,Sung Joon
tt6316138,nm0969879,3,,War Veteran
tt6316138,nm5652428,3,,Ayla's Father (as Wan-Ki-Cho)
tt6316138,nm8241451,3,,Ayla's Mother (as Eun-Min-Ko)
tt6316138,nm0000616,3,,Major General Coulter
tt6316138,nm9107973,3,,Soldier 1
tt6316138,nm10681752,3,,Soldier 2
tt6316138,nm10036572,3,,Owner of The Movie Theater
tt6316138,nm10681753,3,,Usher
tt6316138,nm10681754,3,,Paperboy
tt6316138,nm10681755,3,,Fisherman
tt6316138,nm8324361,3,,Süleyman's Neighbour (as Dilek Erata)
tt6316138,nm10681756,3,,Süleyman's Neighbour
tt6316138,nm10681757,3,,Chinese Lieutenant
tt6316138,nm10681758,3,,Guerilla House Baby
tt6316138,nm10681759,3,,Guerillas
tt6316138,nm10681760,3,,Guerillas
tt6316138,nm10681761,3,,Woman Guerilla
tt6316138,nm10681762,3,,Private Ceremony Area
tt6316138,nm10681763,3,,Private Ceremony Area
tt6316138,nm10681764,3,,Private Ceremony Area
tt6316138,nm10681765,3,,Teaboy
tt6316138,nm10681766,3,,Photographer
tt6316138,nm10192298,3,,Lawyer
tt6316138,nm10681767,3,,Typewriter Woman
tt6316138,nm9715851,3,,Guard
tt6316138,nm10681768,3,,Korean Archive Building
tt6316138,nm10681769,3,,Korean Archive Building
tt6316138,nm9500446,3,,Landlord
tt6316138,nm10681770,3,,Landlords Son
tt6316138,nm10681771,3,,Army Hairdresser
tt6316138,nm10681772,3,,The Soldier Holding Little Ayla
tt6316138,nm10969256,3,,Passenger
tt1865505,nm1119079,1,,
tt1865505,nm3822528,2,as William Collins,
tt1865505,nm1119079,2,story by,
tt1865505,nm5146515,3,,Ben (voice)
tt1865505,nm0322407,3,,Conor / Mac Lir (voice)
tt1865505,nm1907066,3,,Bronach (voice)
tt1865505,nm0001217,3,,Granny / Macha (voice)
tt1865505,nm7057541,3,,Saoirse (voice)
tt1865505,nm0448587,3,,Ferry Dan / The Great Seanachaí (voice)
tt1865505,nm0795169,3,,Lug (voice)
tt1865505,nm1848675,3,,Mossy (voice)
tt1865505,nm1744961,3,,Spud / Bus Driver (voice)
tt1865505,nm7198561,3,,Young Ben (voice)
tt1865505,nm3822528,3,,Additional Voices (voice) (as William Collins)
tt1865505,nm2727721,3,,Additional Voices (voice)
tt0073582,nm0000783,1,,
tt0073582,nm0000783,2,written by,
tt0073582,nm0953301,2,written by,
tt0073582,nm0376101,3,,Marcus Daly
tt0073582,nm0630453,3,,Gianna Brezzi
tt0073582,nm0492006,3,,Carlo
tt0073582,nm0617736,3,,Helga Ulmann
tt0073582,nm0656521,3,,Supt. Calcabrini
tt0073582,nm0129316,3,,Amanda Righetti
tt0073582,nm0563574,3,,Bardi
tt0073582,nm0561080,3,,Prof. Giordani
tt0073582,nm0129278,3,,Marta
tt0073582,nm0093731,3,,Carlo's Father
tt0073582,nm0215345,3,,Elvira
tt0073582,nm0266741,3,,Cop Taking Notes
tt0073582,nm0278538,3,,Police photographer
tt0073582,nm0393742,3,,Massimo Ricci
tt0073582,nm0547079,3,,Young Carlo (as Iacopo Mariani)
tt0073582,nm0579632,3,,Rodi
tt0073582,nm0591307,3,,Agent Mingozzi
tt0073582,nm0681235,3,,Fingerprint Cop
tt0073582,nm0700617,3,,Police agent
tt0073582,nm0896235,3,,Fat cop
tt0073582,nm0255435,3,,Olga
tt0109707,nm0000318,1,,
tt0109707,nm0340674,2,book,
tt0109707,nm0018735,2,written by,
tt0109707,nm0438989,2,written by,
tt0109707,nm0000136,3,,Ed Wood
tt0109707,nm0001445,3,,Bela Lugosi
tt0109707,nm0000572,3,,Dolores Fuller
tt0109707,nm0000099,3,,Kathy O'Hara
tt0109707,nm0000470,3,,Criswell
tt0109707,nm0819525,3,,Reverend Lemon
tt0109707,nm0000352,3,,Orson Welles
tt0109707,nm0000195,3,,Bunny Breckinridge
tt0109707,nm0823563,3,,Georgie Weiss
tt0109707,nm0143295,3,,Paul Marco
tt0109707,nm0385805,3,,Conrad Brooks
tt0109707,nm0547273,3,,Vampira
tt0109707,nm0824552,3,,Tor Johnson
tt0109707,nm0484460,3,,Loretta King
tt0109707,nm0742610,3,,Ed Reynolds
tt0109707,nm0017491,3,,Cameraman Bill
tt0109707,nm0855657,3,,Makeup Man Harry
tt0109707,nm0068709,3,,Dr. Tom Mason
tt0109707,nm0001894,3,,Soundman
tt0109707,nm0743537,3,,Camera Assistant (as John Ross)
tt0109707,nm0193641,3,,Tony McCoy
tt0109707,nm0625108,3,,Teenage Kid
tt0109707,nm0947010,3,,Rude Boss
tt0109707,nm0304430,3,,Security Guard
tt0109707,nm0277300,3,,Old Crusty Man
tt0109707,nm0539791,3,,Secretary #1
tt0109707,nm0001828,3,,Secretary #2
tt0109707,nm0111926,3,,Bartender
tt0109707,nm0024596,3,,Salesman
tt0109707,nm0077879,3,,Tough Boy
tt0109707,nm0189996,3,,Stage Guard
tt0109707,nm0220886,3,,Mr. Feldman (as Stanley Desantis)
tt0109707,nm0213859,3,,Executive #1
tt0109707,nm0787283,3,,Executive #2
tt0109707,nm0494061,3,,Ring Announcer
tt0109707,nm0379599,3,,Wrestling Opponent (as Jesse Hernandez)
tt0109707,nm0805653,3,,TV Show Host
tt0109707,nm0065423,3,,TV Host's Assistant
tt0109707,nm0723466,3,,Conservative Man
tt0109707,nm0125278,3,,Conservative Wife
tt0109707,nm0692524,3,,Backer's Wife
tt0109707,nm0183110,3,,Hick Backer
tt0109707,nm0393458,3,,Southern Backer
tt0109707,nm0248472,3,,Doorman
tt0109707,nm0058089,3,,Valet
tt0109707,nm0597461,3,,Waiter
tt0109707,nm0751001,3,,Busboy
tt0109707,nm0059743,3,,Stage Manager
tt0109707,nm0906966,3,,Potential Backer
tt0109707,nm0828863,3,,Another Backer
tt0109707,nm0397555,3,,Old Man McCoy
tt0109707,nm0799436,3,,Professor Strowski (as Vasek C. Simek)
tt0109707,nm0551877,3,,Vampira's Assistant
tt0109707,nm0019487,3,,Vampira's Girlfriend
tt0109707,nm0457982,3,,Vampira's Friend
tt0109707,nm0659259,3,,Indian Musician
tt0109707,nm0248742,3,,Greta Johnson
tt0109707,nm0211509,3,,Karl Johnson
tt0109707,nm0034509,3,,TV Horror Show Director
tt0109707,nm0864121,3,,Nurse
tt0109707,nm0048844,3,,Doctor
tt0109707,nm0518385,3,,Rental House Manager
tt0109707,nm0101643,3,,Theatre Manager (as James Reid Boyce)
tt0109707,nm0304324,3,,Angry Kid
tt0109707,nm0390543,3,,Frantic Usher
tt0109707,nm0720922,3,,High School Punk
tt0109707,nm0391039,3,,Tourist
tt0109707,nm0237503,3,,Photographer #1
tt0109707,nm0541510,3,,Photographer #2
tt0109707,nm0727850,3,,Pilot / Strapping Young Man
tt0109707,nm0183170,3,,Hammy Alien
tt0109707,nm0800941,3,,Organist
tt0109707,nm0082878,3,,Choir Member
tt0109707,nm0090591,3,,Choir Member
tt0109707,nm0108895,3,,Choir Member
tt0109707,nm0177182,3,,Choir Member
tt0109707,nm0184130,3,,Choir Member
tt0109707,nm0194076,3,,Choir Member
tt0109707,nm0326495,3,,Choir Member
tt0109707,nm0401826,3,,Choir Member
tt0109707,nm0447381,3,,Choir Member
tt0109707,nm0450288,3,,Choir Member
tt0109707,nm0519531,3,,Choir Member
tt0109707,nm1677491,3,,Choir Member
tt0109707,nm0637770,3,,Choir Member
tt0109707,nm0795125,3,,Choir Member
tt0109707,nm0801223,3,,Choir Member
tt0109707,nm0827935,3,,Choir Member
tt0109707,nm0827219,3,,Choir Member
tt0109707,nm0930249,3,,Choir Member
tt0109707,nm0933229,3,,Choir Member
tt3262342,nm3699790,1,,
tt3262342,nm1364790,1,,
tt3262342,nm3699790,2,written by,
tt3262342,nm1364790,2,written by,
tt3262342,nm7974908,2,written by,
tt3262342,nm3150488,3,,Armand Roulin (voice)
tt3262342,nm3917744,3,,The Zouave (voice)
tt3262342,nm0247237,3,,La Mousme (voice)
tt3262342,nm4531192,3,,Lieutenant Milliet (voice)
tt3262342,nm1483369,3,,Postman Joseph Roulin (voice)
tt3262342,nm0785938,3,,Pere Tanguy (voice)
tt3262342,nm0567031,3,,Louise Chevalier (voice)
tt3262342,nm1870434,3,,Adeline Ravoux (voice)
tt3262342,nm2636108,3,,The Boatman (voice)
tt3262342,nm1519680,3,,Marguerite Gachet (voice)
tt3262342,nm7778431,3,,Young Man with a Cornflower (voice)
tt3262342,nm0338785,3,,Old Peasant (voice)
tt3262342,nm0378832,3,,Gendarme Rigaumon (voice)
tt3262342,nm0858530,3,,Doctor Mazery (voice)
tt3262342,nm0283492,3,,Doctor Gachet (voice)
tt3262342,nm7956813,3,,Vincent van Gogh (voice)
tt3262342,nm3292529,3,,Paul Gaugin (voice)
tt3262342,nm2021835,3,,Theo van Gogh (voice)
tt3262342,nm3616547,3,,Jo van Gogh-Bonger (voice) (as Bozena Bryzek)
tt3262342,nm9288355,3,,Vincent Willem van Gogh (voice)
tt3262342,nm9288356,3,,Young Vincent (voice)
tt3262342,nm9288357,3,,Theodorus van Gogh (voice)
tt3262342,nm9288358,3,,Anna Cornelia Carbentus (voice)
tt3262342,nm5656118,3,,Emile Bernard (voice)
tt3262342,nm6180185,3,,Henri Toulouse-Lautrec (voice)
tt3262342,nm4211908,3,,Camille Pissaro (voice)
tt3262342,nm5822413,3,,Old Ravoux (voice)
tt3262342,nm9288359,3,,Germaine Ravoux (voice)
tt3262342,nm8793136,3,,Rene Secretan (voice)
tt4430212,nm1723225,1,,
tt4430212,nm2572228,2,original story,
tt4430212,nm3179723,2,adapted by,
tt4430212,nm0222426,3,,Vijay Salgaonkar
tt4430212,nm1328152,3,,Nandini Salgaonkar
tt4430212,nm0007102,3,,I.G. Meera Deshmukh
tt4430212,nm0438494,3,,Mahesh Deshmukh
tt4430212,nm7181900,3,,Anju Salgaonkar
tt4430212,nm7648609,3,,Anu Salgaonkar
tt4430212,nm1416011,3,,Sr. PI Shrikant Prabhu
tt4430212,nm7648615,3,,Inspector Vinayak Sawant
tt4430212,nm5267231,3,,Jose (as Prathmesh Parab)
tt4430212,nm6226780,3,,Sameer Deshmukh (as Rishabh Chaddha)
tt4430212,nm6155321,3,,New Senior Inspector (as Aashish Warang)
tt4430212,nm5422415,3,,Satish Naik
tt4430212,nm1617236,3,,Swami Chinmayanandji
tt4430212,nm7648629,3,,School Principal
tt4430212,nm1693210,3,,ACP Allwin Rego
tt4430212,nm6252382,3,,New Police Station Hawaldar (as Mahesh Rele)
tt4430212,nm7648612,3,,Nandini's Father
tt4430212,nm7648613,3,,Nandini's Mother
tt4430212,nm2961609,3,,Martin Uncle (as Dr. Sharad Bhutadiya) (as Sharad Buthadia)
tt4430212,nm3474223,3,,Old Uncle at Martin's
tt4430212,nm7648628,3,,Digambar
tt4430212,nm2651231,3,,Salvi
tt4430212,nm7648611,3,,Alex
tt4430212,nm7648607,3,,Peter
tt4430212,nm2259446,3,,Cell Phone Shop Owner
tt4430212,nm5903113,3,,Habeas Corpus Lawyer
tt4430212,nm7648608,3,,Habeas Corpus Client
tt4430212,nm7648614,3,,Contractor Rane
tt4430212,nm3012107,3,,Kadamba Bus Conductor
tt4430212,nm7648618,3,,Private Bus Conductor
tt4430212,nm3237860,3,,Lodge Owner Manager
tt4430212,nm7648619,3,,Waiter at Chinese Stall
tt4430212,nm7648620,3,,Ashok Hotel Manager
tt4430212,nm7648624,3,,Cyber Cell Kanvinde
tt4430212,nm7648638,3,,India TV Reporter (as Sarita Singh - India TV)
tt4430212,nm6658208,3,,News Anchor
tt4430212,nm0592792,3,,Tracing Sub-Inspector
tt4430212,nm7648616,3,,Tracing Inspector
tt4430212,nm7641042,3,,Parcel Delivery Boy
tt4430212,nm7648625,3,,Mason at Vijay's Store Room
tt4430212,nm7648634,3,,Projectionist
tt4430212,nm7648627,3,,Police Constable Who Delivers Fax
tt4430212,nm1306412,3,,Pick-Up Cop
tt4430212,nm7648622,3,,Police Jeep Driver
tt4430212,nm7648617,3,,Auto Driver
tt4430212,nm6870727,3,,Hanging Criminal
tt4430212,nm3174993,3,,Quarky Worker with Broken Chappal
tt4430212,nm7648621,3,,Patron at Ashok Restaurant (as Divya Shreshtha)
tt4430212,nm7648623,3,,Man Being Harassed
tt4430212,nm7648633,3,,Guard at Guest House Gate
tt4430212,nm1210624,3,,Guy Reading Newspaper (as Manik C. Rao)
tt4430212,nm1580398,3,,Guy Watching News at Martin's
tt4430212,nm7648635,3,,1st Guy in ATM
tt4430212,nm7648636,3,,1st Girl in ATM
tt4430212,nm7641041,3,,2nd Guy in ATM
tt4430212,nm3652908,3,,Patron #1 at Pizza Palour
tt4430212,nm7648610,3,,Patron #2 at Pizza Palour
tt4430212,nm2054901,3,,IP's Officer 1 in Meera Cabin
tt4430212,nm7648626,3,,IP's Officer 2 in Meera Cabin
tt4430212,nm7648630,3,,Interrogator #1
tt4430212,nm7648631,3,,Interrogator #2
tt4430212,nm7648632,3,,Interrogator #3
tt4430212,nm7355483,3,,Interrogator #4
tt4430212,nm7648637,3,,Digging Worker #1
tt4430212,nm2772753,3,,Digging Worker #2
tt4430212,nm2873331,3,,Neighbour #1
tt4430212,nm7648639,3,,Neighbour #2
tt0093748,nm0000455,1,,
tt0093748,nm0000455,2,written by,
tt0093748,nm0000188,3,,Neal Page
tt0093748,nm0001006,3,,Del Griffith
tt0093748,nm0732309,3,,Susan Page
tt0093748,nm0571106,3,,State Trooper
tt0093748,nm0000102,3,,Taxi Racer
tt0093748,nm0048414,3,,Owen
tt0093748,nm0115433,3,,Joy
tt0093748,nm0122466,3,,Marti
tt0093748,nm0235022,3,,Peg
tt0093748,nm0274684,3,,Second Motel Clerk
tt0093748,nm0359969,3,,Doobie
tt0093748,nm0378800,3,,Walt
tt0093748,nm0445825,3,,Waitress (as Susan Kellerman)
tt0093748,nm0492932,3,,Little Neal
tt0093748,nm0566052,3,,Car Rental Agent
tt0093748,nm0677959,3,,Martin (as George O. Petrie)
tt0093748,nm0727037,3,,Motel Thief
tt0093748,nm0879006,3,,Gus
tt0093748,nm0410573,3,,Marie
tt0093748,nm0627741,3,,Owen's Wife
tt0093748,nm0428438,3,,Cab Dispatcher
tt0093748,nm0943848,3,,New York Lawyer (as Nicholas Wyman)
tt0093748,nm0514053,3,,Cab Driver - New York
tt0093748,nm0145262,3,,Stewardess
tt0093748,nm0604790,3,,Stewardess
tt0093748,nm0259984,3,,Man on Plane
tt0093748,nm0211679,3,,New York Ticket Agent (as Ruth De Soza)
tt0093748,nm0825401,3,,Wichita Airport Representative
tt0093748,nm0312736,3,,Receptionist (as Kim Genell)
tt0093748,nm0286792,3,,Brand Manager
tt0093748,nm0707181,3,,Cafe Patron
tt0093748,nm0378299,3,,Bus Lover
tt0093748,nm0577053,3,,Bus Loverette
tt0093748,nm2869952,3,,Pilot
tt0093748,nm0631076,3,,Earring Customer
tt0093748,nm0900113,3,,Earring Customer
tt0093748,nm0852600,3,,Earring Customer
tt0093748,nm0378580,3,,Earring Customer
tt0093748,nm0021638,3,,Earring Customer
tt0093748,nm0043283,3,,Earring Customer
tt0093748,nm0583483,3,,Earring Customer
tt0093748,nm0596156,3,,Screaming Driver
tt0093748,nm0888792,3,,Screaming Driver's Wife
tt4226388,nm0771923,1,,
tt4226388,nm0771923,2,story,
tt4226388,nm4302809,2,story,
tt4226388,nm5457972,2,story,
tt4226388,nm4663937,3,,Victoria
tt4226388,nm1035643,3,,Sonne
tt4226388,nm4453291,3,,Boxer
tt4226388,nm2916919,3,,Blinker
tt4226388,nm1090576,3,,Fuß
tt4226388,nm0377333,3,,Andi (as André M. Hennicke)
tt4226388,nm5457972,3,,Barkeeper
tt4226388,nm2679849,3,,Taxifahrer (as Hans Ulrich Laux)
tt4226388,nm3609745,3,,Junge Mutter (as Anna Lena Klenke)
tt4226388,nm2968057,3,,Junger Vater
tt4226388,nm1026045,3,,SEK 1
tt4226388,nm5585100,3,,SEK 2 (as Andreas Schmittka)
tt4226388,nm7087124,3,,Hooligan kurze Haare
tt4226388,nm7745830,3,,Hooligan lange Haare
tt4226388,nm2351821,3,,Zivilfahnder 1
tt4226388,nm1695328,3,,Zivilfahnder 2
tt4226388,nm0039891,3,,Kioskverkäufer
tt4226388,nm7745831,3,,Baby
tt0053459,nm0290802,1,,
tt0053459,nm0715118,2,novel,
tt0053459,nm0092267,2,adaptation,
tt0053459,nm0092268,2,adaptation,
tt0053459,nm0715118,2,adaptation,
tt0053459,nm0767110,2,adaptation,
tt0053459,nm0309039,2,dialogue,
tt0053459,nm0105482,3,,Le docteur Génessier
tt0053459,nm0885098,3,,Louise
tt0053459,nm0562831,3,,Edna Grüber
tt0053459,nm0726777,3,,L'inspecteur Parot
tt0053459,nm0022675,3,,Paulette Meroudon (as Beatrice Altariba)
tt0053459,nm0087926,3,,L'homme de la fourrière (scenes deleted) (as Blavette)
tt0053459,nm0105475,3,,Un inspecteur
tt0053459,nm0262014,3,,Le docteur Lherminier - médecin légiste / Forensic surgeon
tt0053459,nm0959923,3,,La mère du petit malade (as Yvette Etievent)
tt0053459,nm0350764,3,,Henri Tessot
tt0053459,nm0399471,3,,Un homme à l'enterrement
tt0053459,nm0702454,3,,Un homme à l'enterrement (as Marcel Pères)
tt0053459,nm0350209,3,,Le docteur Jacques Vernon (as Francois Guerin)
tt0053459,nm0778568,3,,Christiane Génessier
tt0040506,nm0001379,1,,
tt0040506,nm0112218,2,screenplay,
tt0040506,nm0001379,2,screenplay,
tt0040506,nm0027173,2,based on the play by,
tt0040506,nm0000007,3,,Frank McCloud
tt0040506,nm0000064,3,,Johnny Rocco
tt0040506,nm0000002,3,,Nora Temple
tt0040506,nm0000859,3,,James Temple
tt0040506,nm0872456,3,,Gaye Dawn
tt0040506,nm0327089,3,,Richard 'Curly' Hoff
tt0040506,nm0507252,3,,Edward 'Toots' Bass
tt0040506,nm0734937,3,,Deputy Clyde Sawyer
tt0040506,nm0492908,3,,Ziggy
tt0040506,nm0786811,3,,Angel Garcia
tt0040506,nm0089524,3,,Sheriff Ben Wade
tt0040506,nm0351744,3,,Ralph Feeney
tt2395469,nm0015295,1,,
tt2395469,nm0015295,2,,
tt2395469,nm1030373,2,,
tt2395469,nm1238337,2,Dialogue,
tt2395469,nm3828984,3,,Murad Ahmed / Gully Boy
tt2395469,nm1017633,3,,Safeena Firdausi
tt2395469,nm8237564,3,,MC Sher
tt2395469,nm0704694,3,,Aftab Shakir Ahmed
tt2395469,nm1576284,3,,Razia Ahmed
tt2395469,nm1994146,3,,Moeen Arif
tt2395469,nm3202701,3,,Sky
tt2395469,nm10384309,3,,Nasir
tt2395469,nm0149441,3,,Hamida
tt2395469,nm1533122,3,,Murad's Grandmother
tt2395469,nm10384313,3,,Chintoo
tt2395469,nm4393513,3,,Salmaan
tt2395469,nm3175339,3,,Maya
tt2395469,nm7929139,3,,Nikki Narain
tt2395469,nm3591303,3,,Scarlet
tt2395469,nm4842401,3,,Parveen
tt2395469,nm10384317,3,,Editor
tt2395469,nm10384315,3,,Driver 1
tt2395469,nm10384319,3,,Recordist at Studio
tt2395469,nm8801722,3,,Driver 3
tt2395469,nm5143861,3,,Rishi
